,word,similarity,source_word
5422,okazji.,0.6972222924232483,okazji
5421,okazji-,0.752733588218689,okazji
5420,okazjii,0.769430935382843,okazji
5424,rocznicy,0.6191757321357727,okazji
5427,Okazji,0.6036360859870911,okazji
5354,Okazję,0.6952717900276184,okazję
5351,okazję.,0.7588637471199036,okazję
5355,szansę,0.6916472315788269,okazję
5353,okazje,0.7246840596199036,okazję
5352,sposobność,0.7333536744117737,okazję
5356,okazjęSiostry,0.6365617513656616,okazję
5350,okazję-,0.7694248557090759,okazję
5358,okazj,0.6229901909828186,okazję
5359,okazjÄ,0.608998715877533,okazję
5357,okazjê,0.6266098618507385,okazję
5318,bacznym,0.5423616766929626,okiem
5317,czujnym,0.5440310835838318,okiem
5316,Rzućmy,0.5625948309898376,okiem
5315,wzrokiem,0.5679919123649597,okiem
5319,Szkiełkiem,0.535636305809021,okiem
5313,Okiem,0.5901183485984802,okiem
5312,szkiełkiem,0.5952596664428711,okiem
5311,spojrzeniem,0.6107336282730103,okiem
5314,łypie,0.5758548378944397,okiem
5310,okiem.,0.6836110353469849,okiem
3609,-okna,0.6067413687705994,okna
3608,okien.,0.614524781703949,okna
3607,okienka,0.6187599897384644,okna
3606,drzwi,0.6414104104042053,okna
3605,Okna,0.6616197824478149,okna
3604,okiennice,0.6635815501213074,okna
3603,okien,0.7344740033149719,okna
3602,okno,0.7714545130729675,okna
3601,okna-,0.7759054899215698,okna
3600,okna.,0.7856482863426208,okna
269,uwzględniając,0.5388029217720032,oparciu
268,opartych,0.541374921798706,oparciu
265,opartą,0.5689830183982849,oparciu
266,oparto,0.5688562393188477,oparciu
267,oparte,0.5641852021217346,oparciu
262,oparty,0.5841664671897888,oparciu
261,oparcu,0.6371695399284363,oparciu
260,woparciu,0.6947725415229797,oparciu
264,opierając,0.5717347264289856,oparciu
263,podstawie,0.5727027058601379,oparciu
1777,rekomendacji,0.5873706936836243,opinii
1770,opiniii,0.7541762590408325,opinii
1771,opinii.,0.6744890213012695,opinii
1772,opini,0.6714991331100464,opinii
1773,opinii-,0.6645660996437073,opinii
1774,opinij,0.605058491230011,opinii
1775,opinni,0.5964298844337463,opinii
1779,opinię,0.5745639204978943,opinii
1778,Opinii,0.579257607460022,opinii
1776,negatywnych,0.5904068350791931,opinii
283,opinię,0.6555774807929993,opinią
284,informacją,0.6369625926017761,opinią
285,oceną,0.6241331696510315,opinią
286,argumentacją,0.6072878837585449,opinią
280,Opinią,0.7284178733825684,opinią
287,wypowiedzią,0.6066436171531677,opinią
288,krytyką,0.6061170101165771,opinią
281,opinią.,0.694749116897583,opinią
289,odczuciami,0.5863153338432312,opinią
282,opiniami,0.680070161819458,opinią
270,Opinię,0.7228235006332397,opinię
271,opinię.,0.6695924997329712,opinię
272,opinię24,0.6683381199836731,opinię
278,opinięW,0.6265462040901184,opinię
277,ocenę,0.6278342008590698,opinię
276,opinięDodaj,0.6362290382385254,opinię
275,opinie,0.6385548710823059,opinię
273,opinią,0.6555778980255127,opinię
279,opinięJak,0.6220314502716064,opinię
274,opinięCzy,0.643929123878479,opinię
799,orginałem,0.560909628868103,oryginał
790,orginał,0.7576165795326233,oryginał
791,oryginały,0.7160553932189941,oryginał
792,Oryginał,0.70285964012146,oryginał
793,oryginału,0.6171592473983765,oryginał
794,oryginale,0.615358293056488,oryginał
795,oryginałem,0.6107060313224792,oryginał
796,orginały,0.5957106351852417,oryginał
797,Orginał,0.5883491635322571,oryginał
798,oryginałów,0.5652328133583069,oryginał
1185,kobiety,0.6710444092750549,osoby
1186,osoby.W,0.6600247025489807,osoby
1180,osoby-,0.7497246265411377,osoby
1181,-osoby,0.7461345791816711,osoby
1183,Osoby,0.6775720715522766,osoby
1184,osóby,0.6751765012741089,osoby
1189,osóbki,0.6364944577217102,osoby
1188,osobie,0.6417121887207031,osoby
1187,osoby.,0.6590617895126343,osoby
1182,osoby.-,0.6840929985046387,osoby
4580,osob,0.7202341556549072,osób
4587,osób1,0.6546447277069092,osób
4588,młodych,0.6504755616188049,osób
4589,osób2,0.6484248638153076,osób
4585,osób.,0.6770637035369873,osób
4584,osób.A,0.686854362487793,osób
4583,osób-,0.7002193927764893,osób
4586,osób.Z,0.670762836933136,osób
4582,osóby,0.7139013409614563,osób
4581,ludzi,0.7192646265029907,osób
1820,otworkami,0.7356153130531311,otworami
1828,gwintami,0.6502416133880615,otworami
1827,klinami,0.6502459645271301,otworami
1826,zagłębieniami,0.6575002670288086,otworami
1825,szczelinami,0.6621897220611572,otworami
1829,uchwytami,0.6494078636169434,otworami
1824,dyblami,0.670712947845459,otworami
1823,wgłębieniami,0.6708016991615295,otworami
1822,rowkami,0.6934338808059692,otworami
1821,dziurkami,0.7067282795906067,otworami
3581,oświetlania,0.7753525376319885,oświetlenia
3589,LEDoświetlenie,0.6848228573799133,oświetlenia
3588,podświetlenia,0.6909136176109314,oświetlenia
3587,oświetlenia-,0.7116655707359314,oświetlenia
3585,oświetlenia.,0.7315340042114258,oświetlenia
3584,oświetleniowego,0.7319221496582031,oświetlenia
3583,doświetlenia,0.7428048253059387,oświetlenia
3582,świetlenia,0.753009021282196,oświetlenia
3580,oświetlenie,0.7767156362533569,oświetlenia
3586,oswietlenia,0.7252939939498901,oświetlenia
3224,-pani,0.7326644659042358,pani
3225,",Pani",0.7033209204673767,pani
3220,Pani,0.8642526268959045,pani
3221,pani-,0.7451378107070923,pani
3222,-Pani,0.7438891530036926,pani
3223,.Pani,0.7349280714988708,pani
3226,pani.,0.6563422679901123,pani
3227,pania,0.6553287506103516,pani
3228,pan,0.6476125121116638,pani
3229,panią,0.6453782916069031,pani
3059,chłopacy,0.5994938015937805,panowie
3058,faceci,0.6023596525192261,panowie
3057,chłopcy,0.6195283532142639,panowie
3055,dżentelmeni,0.6327553391456604,panowie
3056,panie,0.6287559866905212,panowie
3053,panowie.,0.6562029123306274,panowie
3052,chłopaki,0.6641011834144592,panowie
3051,.Panowie,0.7294305562973022,panowie
3050,Panowie,0.8789528012275696,panowie
3054,koledzy,0.6375717520713806,panowie
532,parciem,0.6620495915412903,parcie
4947,parcy,0.47251632809638977,parcie
4946,samozaparcie,0.4725421071052551,parcie
4945,rozpychanie,0.47318509221076965,parcie
4944,parcieje,0.5307384133338928,parcie
4943,parciu,0.6128551363945007,parcie
530,parcia,0.7704692482948303,parcie
4942,parciem,0.6620495915412903,parcie
4941,Parcie,0.6859525442123413,parcie
4940,parcia,0.7704692482948303,parcie
533,parciu,0.6128551363945007,parcie
531,Parcie,0.6859525442123413,parcie
534,parcieje,0.5307384133338928,parcie
537,parcy,0.47251632809638977,parcie
536,samozaparcie,0.4725421071052551,parcie
538,wkurzenie,0.4633701741695404,parcie
539,ciągoty,0.4623996913433075,parcie
4948,wkurzenie,0.4633701741695404,parcie
535,rozpychanie,0.47318509221076965,parcie
4949,ciągoty,0.4623996913433075,parcie
1242,parodia16,0.5824979543685913,parodia
1240,Parodia,0.6943376064300537,parodia
1249,parodii,0.5554109811782837,parodia
1248,Idiotyczna,0.5568836331367493,parodia
1247,parodystyczna,0.5592957735061646,parodia
1246,debilna,0.5638781189918518,parodia
1245,parodiach,0.5648350715637207,parodia
1244,kpina,0.5677140355110168,parodia
1243,parodie,0.5719403028488159,parodia
1241,idiotyczna,0.6085587739944458,parodia
4798,parter,0.5696415901184082,parteru
4797,kondygnacji,0.5737574696540833,parteru
4796,półpiętra,0.5938058495521545,parteru
4791,Parteru,0.6457237601280212,parteru
4790,parteru-,0.7239537835121155,parteru
4795,parterze,0.6200843453407288,parteru
4799,piwnic,0.566213846206665,parteru
4794,poddasza,0.6215914487838745,parteru
4792,przyziemia,0.6413282752037048,parteru
4793,piętra,0.6350864768028259,parteru
378,parze,0.5341280698776245,pary
379,przeciwdeszczówki,0.5193354487419128,pary
376,dwójki,0.5533982515335083,pary
377,młodej,0.537831723690033,pary
375,para,0.555230975151062,pary
374,parami,0.5732102990150452,pary
373,Pary,0.5781868100166321,pary
372,par,0.6206793189048767,pary
371,pary.,0.68805330991745,pary
370,pary-,0.706622302532196,pary
5810,Pas,0.6836376786231995,pas
5817,est-ce,0.5326455235481262,pas
5816,pasie,0.5422577857971191,pas
5818,pasem,0.5306414365768433,pas
5819,quitte,0.5240966081619263,pas
5815,pasek,0.5450841784477234,pas
5814,pasów,0.5651235580444336,pas
5813,pasa,0.5665612816810608,pas
5812,foux,0.5765877366065979,pas
5811,pasy,0.6074574589729309,pas
1231,Pasażerami,0.748153567314148,pasażerami
1230,współpasażerami,0.7519343495368958,pasażerami
1233,pasazerami,0.6248884797096252,pasażerami
1234,taksówkarzami,0.6171420216560364,pasażerami
1235,przewoźnikami,0.6159660220146179,pasażerami
1236,turystami,0.6147083640098572,pasażerami
1232,kierowcami,0.6374154686927795,pasażerami
1237,samolotami,0.6145907044410706,pasażerami
1238,rejsowymi,0.6118810176849365,pasażerami
1239,pasażerów,0.6095826029777527,pasażerami
1015,znieczulica,0.6179155111312866,patologia
1010,patologiczna,0.7122888565063477,patologia
1011,Patologia,0.6568660140037537,patologia
1012,psychopatologia,0.6505215167999268,patologia
1013,paranoja,0.6377437710762024,patologia
1014,patologię,0.6304966807365417,patologia
1019,patologi,0.6035743355751038,patologia
1016,demoralizacja,0.6158980131149292,patologia
1017,patologii,0.6153497099876404,patologia
1018,patologie,0.608942985534668,patologia
3398,państwami,0.6581541895866394,państwem
3399,miastem-państwem,0.6530970335006714,państwem
3395,społeczeństwem,0.6995141506195068,państwem
3397,państewkiem,0.6663390398025513,państwem
3396,państwie,0.6870620846748352,państwem
3394,narodem,0.7046347856521606,państwem
3393,państwem.,0.7049243450164795,państwem
3392,mocarstwem,0.707120418548584,państwem
3391,panstwem,0.7283934950828552,państwem
3390,krajem,0.8257180452346802,państwem
703,paostwo,0.686407744884491,państwo
702,państwo-,0.7029979825019836,państwo
701,panstwo,0.7325305938720703,państwo
700,Państwo,0.7481231689453125,państwo
706,państwa,0.6516852378845215,państwo
707,państwo.,0.6489766836166382,państwo
708,mocarstwo,0.6408783793449402,państwo
709,państwo-miasto,0.6349694132804871,państwo
705,pañstwo,0.655004620552063,państwo
704,społeczeństwo,0.6764966249465942,państwo
5578,pchnie,0.6218786239624023,pchnięcie
5570,pchnięcia,0.7099645137786865,pchnięcie
5571,Pchnięcie,0.6847115755081177,pchnięcie
5572,pchniecie,0.6510939002037048,pchnięcie
5573,pchnięciu,0.6479527950286865,pchnięcie
5574,pchnięciem,0.6477342844009399,pchnięcie
5576,pchnięci,0.6387330889701843,pchnięcie
5577,pchnięty,0.6219714879989624,pchnięcie
5579,pchnięte,0.5994264483451843,pchnięcie
5575,popchnięcie,0.6403515338897705,pchnięcie
5439,pechowa,0.49977508187294006,pech
5438,przypadek,0.509296715259552,pech
5437,pechem,0.5252746343612671,pech
5436,traf,0.5533473491668701,pech
5435,pechowy,0.5706406831741333,pech
5434,pechowiec,0.5753440856933594,pech
5433,fart,0.583909273147583,pech
5430,Pech,0.6143583655357361,pech
5431,niefart,0.5938451290130615,pech
5432,pecha,0.5873888731002808,pech
389,efebofilia,0.6155270338058472,pedofilia
388,pedofilię,0.6215687990188599,pedofilia
387,pornografia,0.6222702264785767,pedofilia
386,pedofilią,0.6235760450363159,pedofilia
385,pedofilie,0.623624324798584,pedofilia
384,pedofili,0.6245507001876831,pedofilia
383,Zoofilia,0.6413750648498535,pedofilia
382,zoofilia,0.6742107272148132,pedofilia
381,pedofilii,0.6886762380599976,pedofilia
380,Pedofilia,0.7084904909133911,pedofilia
5333,perwersyjna,0.6328132152557373,perwersja
5334,introwersja,0.6205568313598633,perwersja
5335,nekrofilia,0.6188403367996216,perwersja
5336,perwersje,0.6076027750968933,perwersja
5338,masochistyczna,0.6006413698196411,perwersja
5330,Perwersja,0.7121267318725586,perwersja
5339,dewiacja,0.5936887264251709,perwersja
5332,golizna,0.6366584897041321,perwersja
5337,perwersję,0.6045199632644653,perwersja
5331,perwersyjność,0.638127863407135,perwersja
456,zpewnością,0.6682416796684265,pewnością
453,wątpienia,0.7176970839500427,pewnością
455,pewnościa,0.7092851996421814,pewnością
458,pewnoscia,0.6468119025230408,pewnością
459,pewnośćią,0.6394639611244202,pewnością
450,niewątpliwie,0.7407887578010559,pewnością
451,pewno,0.7400650978088379,pewnością
452,pewnoscią,0.7315054535865784,pewnością
454,zapewne,0.7097974419593811,pewnością
457,pewnie,0.6559162735939026,pewnością
3956,regionalneAntyki,0.5772939324378967,pijta
3954,palenieAntyki,0.5843662023544312,pijta
3952,składnikówAntyki,0.6032196879386902,pijta
3955,Rżewska,0.5820267796516418,pijta
3951,FizycznaAntyki,0.6361004114151001,pijta
3953,Antyki,0.6010989546775818,pijta
3958,Rżew,0.5620905160903931,pijta
3959,gotowanieAntyki,0.5547225475311279,pijta
3950,RTVAntyki,0.6987574100494385,pijta
3957,sztukaAntyki,0.5723407864570618,pijta
1831,Pikuś,0.5859187245368958,pikuś
1832,normalka,0.544965922832489,pikuś
1833,pryszcz,0.5298983454704285,pikuś
1834,Wikuś,0.5234825611114502,pikuś
1836,Kikuś,0.46917399764060974,pikuś
1837,duuuży,0.4680606424808502,pikuś
1838,drobiazg,0.46672117710113525,pikuś
1839,betka,0.46613460779190063,pikuś
1835,luzik,0.47745612263679504,pikuś
1830,pikus,0.6806279420852661,pikuś
2038,Chazanie,0.4729250967502594,pisdzielstwo
1628,Chazanie,0.4729250967502594,pisdzielstwo
1627,wynonanie,0.47347182035446167,pisdzielstwo
1626,przetważanie,0.47573789954185486,pisdzielstwo
1625,choryterpenytetrahydrokannabinolTHCthimerosaltiaminatiomersaltiramisutitanium,0.47597137093544006,pisdzielstwo
2039,trucicielstwo,0.47263163328170776,pisdzielstwo
1623,menelstwo,0.485507994890213,pisdzielstwo
1622,soduLCHFLCTLDLleczenie,0.487983375787735,pisdzielstwo
1621,Tataruchy,0.4952114224433899,pisdzielstwo
1624,GórnaOcypelOgonkiOgrodzieniecOjcówOklinyOkonekOkoninkiOkoniny,0.4766121804714203,pisdzielstwo
1620,Ciesielstwo,0.5425523519515991,pisdzielstwo
1629,trucicielstwo,0.47263163328170776,pisdzielstwo
2037,wynonanie,0.47347182035446167,pisdzielstwo
2036,przetważanie,0.47573789954185486,pisdzielstwo
2035,choryterpenytetrahydrokannabinolTHCthimerosaltiaminatiomersaltiramisutitanium,0.47597137093544006,pisdzielstwo
2030,Ciesielstwo,0.5425523519515991,pisdzielstwo
2034,GórnaOcypelOgonkiOgrodzieniecOjcówOklinyOkonekOkoninkiOkoniny,0.4766121804714203,pisdzielstwo
2033,menelstwo,0.485507994890213,pisdzielstwo
2032,soduLCHFLCTLDLleczenie,0.487983375787735,pisdzielstwo
2031,Tataruchy,0.4952114224433899,pisdzielstwo
2651,PiS-owska,0.8152716755867004,pisowska
2652,POwska,0.7979344129562378,pisowska
2653,ubecka,0.7378008961677551,pisowska
2654,Pisowska,0.7117975354194641,pisowska
2655,putinowska,0.7029808163642883,pisowska
2656,kretyńska,0.7000623941421509,pisowska
2657,lewacka,0.6977822780609131,pisowska
2650,PiSowska,0.8847640156745911,pisowska
2659,PRLowska,0.696223258972168,pisowska
2658,elyta,0.6964905261993408,pisowska
3466,pistolecie,0.6087847352027893,pistoletem
3460,Pistoletem,0.7128996253013611,pistoletem
3461,pistoletami,0.6852025389671326,pistoletem
3462,rewolwerem,0.6832706332206726,pistoletem
3463,pistolet,0.674035906791687,pistoletem
3464,pistoletu,0.6586298942565918,pistoletem
3469,pistolecikiem,0.5892139673233032,pistoletem
3468,karabinkiem,0.6060723662376404,pistoletem
3467,nożem,0.6080914735794067,pistoletem
3465,karabinem,0.6536139249801636,pistoletem
1360,piwko,0.7774031758308411,piwo
1369,piwem,0.6195500493049622,piwo
1361,Piwo,0.7506964206695557,piwo
1368,wino.,0.6225306391716003,piwo
1367,jabole,0.6429993510246277,piwo
1366,trunki,0.6535357236862183,piwo
1365,browary,0.6770418882369995,piwo
1364,wino,0.7088600993156433,piwo
1363,piwa,0.734719455242157,piwo
1362,piwo.,0.7497529983520508,piwo
5600,piłki.,0.7465001344680786,piłki
5601,piłkę,0.7219547629356384,piłki
5602,pilki,0.7133631110191345,piłki
5603,piłeczki,0.7018250823020935,piłki
5607,koszykówki,0.6610397100448608,piłki
5605,piłk,0.6854979991912842,piłki
5606,minipiłki,0.6734185814857483,piłki
5608,piłką,0.64992755651474,piłki
5609,piłkie,0.6421677470207214,piłki
5604,futbolówki,0.7005996108055115,piłki
1440,Pochwal,0.7683846950531006,pochwal
1441,chwal,0.7368788719177246,pochwal
1442,pochwalisz,0.6929064393043518,pochwal
1443,pochwalcie,0.6199750304222107,pochwal
1444,Chwal,0.6156679391860962,pochwal
1446,pochwaliłaś,0.5898484587669373,pochwal
1447,chwalisz,0.5778998136520386,pochwal
1448,pochwalmy,0.5729154944419861,pochwal
1449,podziel,0.5664137005805969,pochwal
1445,zainteresuj,0.5977392792701721,pochwal
1122,pocztowej,0.5964255332946777,poczcie
1120,Poczcie,0.664988100528717,poczcie
1121,poczty,0.6503703594207764,poczcie
1123,pocztę,0.5679240226745605,poczcie
1124,kasie,0.5572649836540222,poczcie
1126,pantoflowej,0.5399373769760132,poczcie
1125,skrzynce,0.5405233502388,poczcie
1129,placówce,0.516691267490387,poczcie
1128,rozpoczcie,0.5258638858795166,poczcie
1127,pocztach,0.5289868712425232,poczcie
4649,Niepodanie,0.5999642610549927,podanie
4648,napisanie,0.6029274463653564,podanie
4643,podaniu,0.6755452752113342,podanie
4646,wskazanie,0.6459957361221313,podanie
4645,zapodanie,0.6512372493743896,podanie
4644,podaniem,0.6667864322662354,podanie
4642,podawanie,0.7262828350067139,podanie
4641,Podanie,0.753070592880249,podanie
4647,niepodanie,0.6236279010772705,podanie
4640,podania,0.7758205533027649,podanie
3449,mocy,0.5067418813705444,podstawie
3448,według,0.521104097366333,podstawie
3446,oparciu,0.5727024674415588,podstawie
3447,kanwie,0.5496684312820435,podstawie
3444,postawie,0.5898401141166687,podstawie
3442,podst.,0.6085686683654785,podstawie
3441,podstwie,0.6255031824111938,podstawie
3440,napodstawie,0.6650482416152954,podstawie
3445,bazie,0.5771544575691223,podstawie
3443,podstawie.,0.5932799577713013,podstawie
360,podstaw,0.6715213060379028,podstawy
361,podstawę,0.6513655185699463,podstawy
362,Podstawy,0.6195705533027649,podstawy
364,podstwy,0.616752564907074,podstawy
365,podstawy.,0.5852119326591492,podstawy
366,-Podstawy,0.5685418248176575,podstawy
367,zasady,0.5554723739624023,podstawy
368,podstawa,0.5522752404212952,podstawy
369,1.Podstawy,0.5469768643379211,podstawy
363,podstawy-,0.619513988494873,podstawy
855,podstawówka,0.6726552248001099,podstawówki
856,gimnazjum,0.6516396999359131,podstawówki
851,podstawówki.,0.7553626894950867,podstawówki
852,podstawowki,0.716389000415802,podstawówki
853,Podstawówki,0.6809303164482117,podstawówki
854,liceum,0.6776116490364075,podstawówki
859,podstawówką,0.6340831518173218,podstawówki
858,szkoły,0.6343966126441956,podstawówki
857,podstawówkę,0.6417805552482605,podstawówki
850,podstawówce,0.7710126042366028,podstawówki
5018,Pokoju,0.5947736501693726,pokoju
5016,domku,0.6018214821815491,pokoju
5015,pokojem,0.6070270538330078,pokoju
5014,pokój,0.6151389479637146,pokoju
5013,pokoju.-,0.6168776154518127,pokoju
5012,pokoiku,0.6908551454544067,pokoju
5011,pokoju.,0.7205902338027954,pokoju
5010,pokoju-,0.728908121585846,pokoju
5017,-pokoju,0.5983566045761108,pokoju
5019,domu,0.5922799706459045,pokoju
5271,niemca,0.7319520711898804,polaka
5279,anglika,0.5582494735717773,polaka
5277,duńczyka,0.562732994556427,polaka
5276,ciapatego,0.5649673342704773,polaka
5275,obcokrajowca,0.5713838934898376,polaka
5274,ukraińca,0.5768010020256042,polaka
5273,europejczyka,0.6018461585044861,polaka
5272,Niemca,0.6093329191207886,polaka
5270,Polaka,0.7369132041931152,polaka
5278,pisowca,0.5614669322967529,polaka
4435,urzędnicy,0.7267366051673889,politycy
4436,PiS-owcy,0.7164387106895447,politycy
4437,PISowcy,0.7029191255569458,politycy
4438,ekonomiści,0.7021906971931458,politycy
4431,politolodzy,0.7586060762405396,politycy
4434,parlamentarzyści,0.7334998846054077,politycy
4432,dziennikarze,0.7497853636741638,politycy
4430,Politycy,0.7763392329216003,politycy
4433,POlitycy,0.7337495684623718,politycy
4439,prezydenci,0.7011584043502808,politycy
3629,polityk.,0.6380783319473267,polityk
3628,historyk,0.6425292491912842,polityk
3627,dziennikarz,0.6467480659484863,polityk
3626,filozof,0.650038480758667,polityk
3623,publicysta,0.6789413690567017,polityk
3622,dyplomata,0.704386293888092,polityk
3621,geopolityk,0.7129472494125366,polityk
3620,Polityk,0.713860809803009,polityk
3624,ekonomista,0.6747199296951294,polityk
3625,działacz,0.6746500730514526,polityk
5545,obszarze,0.5667060017585754,polu
5549,elemencie,0.5281033515930176,polu
5548,ornym,0.5317981839179993,polu
5547,oknie,0.5397946834564209,polu
5546,poletku,0.5476795434951782,polu
5544,pola,0.5826194286346436,polu
5543,pole,0.6250149607658386,polu
5542,polem,0.6678944230079651,polu
2872,polem,0.6678944230079651,polu
5541,polu.,0.6760360598564148,polu
5540,polach,0.6877637505531311,polu
2879,elemencie,0.5281033515930176,polu
2871,polu.,0.6760360598564148,polu
2878,ornym,0.5317981839179993,polu
2877,oknie,0.5397946834564209,polu
2876,poletku,0.5476795434951782,polu
2875,obszarze,0.5667060017585754,polu
2874,pola,0.5826194286346436,polu
2873,pole,0.6250149607658386,polu
2870,polach,0.6877637505531311,polu
20,pomoc-,0.6886311769485474,pomoc
29,porade,0.6226070523262024,pomoc
21,pomoc.W,0.6872370839118958,pomoc
22,pomoc.,0.6844100952148438,pomoc
27,poradę,0.6260476112365723,pomoc
23,Pomoc,0.6807233095169067,pomoc
24,opomoc,0.6796897649765015,pomoc
25,-pomoc,0.6774115562438965,pomoc
26,pomoc.Z,0.6664904356002808,pomoc
28,wsparcie,0.6232126355171204,pomoc
165,porównań,0.6228246092796326,porównania
168,Porównania,0.6084734797477722,porównania
164,Porównanie,0.6289489269256592,porównania
161,porownania,0.6797423362731934,porównania
169,przyrównania,0.5793678760528564,porównania
167,porównaniu,0.6156414151191711,porównania
162,porównywania,0.6515573263168335,porównania
163,porównania.,0.6385029554367065,porównania
160,porównanie,0.7167325019836426,porównania
166,porówniania,0.6162769794464111,porównania
3404,Europoseł,0.6597607135772705,poseł
3408,posłem,0.6209627389907837,poseł
3407,eurodeputowany,0.623049259185791,poseł
3406,radny,0.6253897547721863,poseł
3405,radca-poseł,0.637130081653595,poseł
3403,posłanka,0.6967971920967102,poseł
3401,europoseł,0.721834123134613,poseł
2468,posłem,0.6209627389907837,poseł
2469,poseł-wirylista,0.6188682913780212,poseł
2466,radny,0.6253897547721863,poseł
2465,radca-poseł,0.637130081653595,poseł
2464,Europoseł,0.6597607135772705,poseł
2463,posłanka,0.6967971920967102,poseł
2462,senator,0.700075089931488,poseł
2461,europoseł,0.721834123134613,poseł
3402,senator,0.700075089931488,poseł
2467,eurodeputowany,0.623049259185791,poseł
2460,Poseł,0.8077028393745422,poseł
3409,poseł-wirylista,0.6188682913780212,poseł
3400,Poseł,0.8077028393745422,poseł
1944,post.I,0.6348651051521301,post
1948,artykuł,0.591152012348175,post
1947,blog,0.6018735766410828,post
1943,blogpost,0.6379138827323914,post
1942,postW,0.6566439270973206,post
1941,wpis-,0.6623156070709229,post
1940,wpis,0.7011479139328003,post
1949,posta,0.5896297693252563,post
1945,pościk,0.6320474743843079,post
1946,wpisik,0.6206930875778198,post
3749,powietrza.,0.566606879234314,powietrze
3748,pwietrze,0.5993740558624268,powietrze
3741,powietrze.,0.7355291843414307,powietrze
3742,powietrze-,0.7233118414878845,powietrze
3743,powietrz,0.68929123878479,powietrze
3740,Powietrze,0.78690105676651,powietrze
3745,spaliny,0.6172506213188171,powietrze
3746,powietrzem,0.6138580441474915,powietrze
3747,powietrzy,0.6009791493415833,powietrze
3744,powietrza,0.6347805261611938,powietrze
1599,sukcesów,0.5707370638847351,powodzenia
1592,Powodzenia,0.6530457139015198,powodzenia
1593,powodzenia.,0.637327253818512,powodzenia
1594,.Powodzenia,0.5996633172035217,powodzenia
1595,sukcesu,0.5956708788871765,powodzenia
1596,niepowodzenia,0.5893355011940002,powodzenia
1597,DPowodzenia,0.5778712034225464,powodzenia
1598,PMpowodzenia,0.5731639266014099,powodzenia
1590,powodzenie,0.668822705745697,powodzenia
1591,Dpowodzenia,0.6572169661521912,powodzenia
1762,powtarzanego,0.6690284013748169,powtarzania
1761,powtarzaniu,0.6787254810333252,powtarzania
1763,powtarzaniem,0.6573575735092163,powtarzania
1764,powtórzenia,0.6535087823867798,powtarzania
1765,Powtarzanie,0.6470385789871216,powtarzania
1760,powtarzanie,0.750192403793335,powtarzania
1767,zapominania,0.6252655982971191,powtarzania
1768,ponawiania,0.6237480640411377,powtarzania
1769,zapętlania,0.6148800253868103,powtarzania
1766,przepisywania,0.6303920745849609,powtarzania
4349,powtórkowych,0.548011302947998,powtórkę
4347,powtórkowe,0.571679413318634,powtórkę
4346,powtórce,0.5785588026046753,powtórkę
4345,powtórkową,0.6389074921607971,powtórkę
4344,powtórką,0.6466771364212036,powtórkę
4348,powtórkowy,0.5607044100761414,powtórkę
4343,powtórka,0.6521847248077393,powtórkę
4342,powtórki,0.6841525435447693,powtórkę
4341,powtórke,0.7323525547981262,powtórkę
4340,Powtórkę,0.7329538464546204,powtórkę
3044,rotacjach,0.5783266425132751,pozycjach
3040,pozycji,0.7086446285247803,pozycjach
3041,położeniach,0.6303184032440186,pozycjach
3042,elementach,0.5949132442474365,pozycjach
3043,ruchach,0.5859559178352356,pozycjach
3045,taktykach,0.5774161219596863,pozycjach
3046,zestawieniach,0.5749536752700806,pozycjach
3049,zagraniach,0.5678713321685791,pozycjach
3047,figurach,0.5733633041381836,pozycjach
3048,miejscach,0.5696331262588501,pozycjach
3828,pracy4,0.6988171339035034,pracy
3825,pracy.Na,0.7051969170570374,pracy
3822,pracy.I,0.7095773220062256,pracy
3821,pracy.A,0.713469922542572,pracy
3827,pracy.2,0.7001515030860901,pracy
3826,pracy.,0.7028007507324219,pracy
3829,pracy9,0.6985642910003662,pracy
3824,pracyW,0.7087647914886475,pracy
3823,pracy.4,0.7090938091278076,pracy
3820,pracy.O,0.7443579435348511,pracy
5520,pracę.,0.7562510967254639,pracę
5521,pracę.W,0.7479454874992371,pracę
5527,pracê,0.6456827521324158,pracę
5526,dorywczą,0.6500471234321594,pracę
5525,pracęW,0.6508137583732605,pracę
5524,pracę-,0.6915601491928101,pracę
5522,pracę.Z,0.724926769733429,pracę
5528,pracęBez,0.6414099931716919,pracę
5523,pracę.-,0.7166141867637634,pracę
5529,pracęCzy,0.6404680609703064,pracę
2621,prezentacji.,0.6832699775695801,prezentacji
2622,prezentacyjnej,0.658818244934082,prezentacji
2623,prezentowania,0.6530829668045044,prezentacji
2624,prelekcji,0.6495617032051086,prezentacji
2625,wizualizacji,0.6338098049163818,prezentacji
2626,prezentacjach,0.6325388550758362,prezentacji
2627,zaprezentowania,0.6198288202285767,prezentacji
2628,multimedialnej,0.6159003376960754,prezentacji
2629,projekcji,0.5993514060974121,prezentacji
2620,Prezentacji,0.6962769627571106,prezentacji
2310,wiceprezesa,0.8822375535964966,prezesa
2311,Prezesa,0.8138519525527954,prezesa
2312,szefa,0.7738251090049744,prezesa
2313,dyrektora,0.7599143981933594,prezesa
2318,wiceprezesów,0.6791417002677917,prezesa
2315,przewodniczącego,0.7378211617469788,prezesa
2316,wiceszefa,0.7061207294464111,prezesa
2317,zarządu,0.693769097328186,prezesa
2319,prezesika,0.6753761172294617,prezesa
2314,Wiceprezesa,0.7389281392097473,prezesa
